min_conf,min_p_up,min_abs_meta_score,top_n,n_trades,win_rate,avg_ret,median_ret,avg_win,avg_loss,profit_factor,expectancy,sharpe,max_drawdown
0.5,0.55,0.2,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.55,0.25,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.55,0.3,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.6,0.15,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.6,0.2,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.6,0.25,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.6,0.3,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.65,0.15,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.65,0.2,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.65,0.25,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.65,0.3,3,222,0.9774774774774775,0.028242631749019177,0.02646815550041359,0.028610103784774157,-0.011628084130395965,266.956811271565,0.028242631749019177,23.894458088054225,0.005739181418685045
0.5,0.55,0.15,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.55,0.2,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.55,0.25,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.55,0.3,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.6,0.15,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.6,0.2,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.6,0.25,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.6,0.3,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.65,0.15,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.65,0.2,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.65,0.25,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.5,0.65,0.3,2,176,0.9715909090909091,0.027554364257211337,0.02594429607020193,0.02801263850735879,-0.011628084130395965,205.9737928897852,0.027554364257211337,22.247405025897432,0.006539857152660014
0.4,0.55,0.15,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.55,0.2,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.55,0.25,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.55,0.3,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.6,0.15,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.6,0.2,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.6,0.25,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.6,0.3,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.65,0.15,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.65,0.2,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.65,0.25,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.65,0.3,5,470,0.9468085106382979,0.024509443570213625,0.020657561801071277,0.02580310214561889,-0.01147043555824536,62.56508523855955,0.024509443570213625,27.209624452590663,0.020959719921016223
0.4,0.55,0.15,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.55,0.2,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.55,0.25,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.55,0.3,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.6,0.15,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.6,0.2,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.6,0.25,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.6,0.3,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.65,0.15,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.65,0.2,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.65,0.25,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.65,0.3,3,332,0.9518072289156626,0.02508276208245054,0.02268019476274201,0.026366357524837652,-0.015478853896982206,53.826782223670186,0.02508276208245054,24.43496364033956,0.022369029457034683
0.4,0.55,0.15,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.55,0.2,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.55,0.25,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.55,0.3,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.6,0.15,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.6,0.2,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.6,0.25,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.6,0.3,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.65,0.15,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.65,0.2,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.65,0.25,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.4,0.65,0.3,2,240,0.9458333333333333,0.02492304176726438,0.02321193090919932,0.02619194653357683,-0.01622572708315358,52.346955218991624,0.02492304176726438,21.63065633411952,0.015424124902322216
0.3,0.65,0.15,2,264,0.9393939393939394,0.023471741607688182,0.02042605849855369,0.024907401137933185,-0.012132614742387879,50.912648372709285,0.023471741607688182,21.521544662674415,0.015083284890667292
0.3,0.65,0.2,2,264,0.9393939393939394,0.023471741607688182,0.02042605849855369,0.024907401137933185,-0.012132614742387879,50.912648372709285,0.023471741607688182,21.521544662674415,0.015083284890667292
0.3,0.65,0.25,2,264,0.9393939393939394,0.023471741607688182,0.02042605849855369,0.024907401137933185,-0.012132614742387879,50.912648372709285,0.023471741607688182,21.521544662674415,0.015083284890667292
0.3,0.65,0.3,2,264,0.9393939393939394,0.023471741607688182,0.02042605849855369,0.024907401137933185,-0.012132614742387879,50.912648372709285,0.023471741607688182,21.521544662674415,0.015083284890667292
0.3,0.55,0.15,2,266,0.9323308270676691,0.02327555366032355,0.020331000826945902,0.024907401137933185,-0.01044929421027557,49.2619832968646,0.02327555366032355,21.335791665978594,0.015086116515388298
0.3,0.55,0.2,2,266,0.9323308270676691,0.02327555366032355,0.020331000826945902,0.024907401137933185,-0.01044929421027557,49.2619832968646,0.02327555366032355,21.335791665978594,0.015086116515388298
0.3,0.55,0.25,2,266,0.9323308270676691,0.02327555366032355,0.020331000826945902,0.024907401137933185,-0.01044929421027557,49.2619832968646,0.02327555366032355,21.335791665978594,0.015086116515388298
0.3,0.55,0.3,2,266,0.9323308270676691,0.02327555366032355,0.020331000826945902,0.024907401137933185,-0.01044929421027557,49.2619832968646,0.02327555366032355,21.335791665978594,0.015086116515388298
0.3,0.6,0.15,2,266,0.9323308270676691,0.02327555366032355,0.020331000826945902,0.024907401137933185,-0.01044929421027557,49.2619832968646,0.02327555366032355,21.335791665978594,0.015086116515388298
0.3,0.6,0.2,2,266,0.9323308270676691,0.02327555366032355,0.020331000826945902,0.024907401137933185,-0.01044929421027557,49.2619832968646,0.02327555366032355,21.335791665978594,0.015086116515388298
0.3,0.6,0.25,2,266,0.9323308270676691,0.02327555366032355,0.020331000826945902,0.024907401137933185,-0.01044929421027557,49.2619832968646,0.02327555366032355,21.335791665978594,0.015086116515388298
0.3,0.6,0.3,2,266,0.9323308270676691,0.02327555366032355,0.020331000826945902,0.024907401137933185,-0.01044929421027557,49.2619832968646,0.02327555366032355,21.335791665978594,0.015086116515388298
0.3,0.65,0.15,3,378,0.9365079365079365,0.023059892527846133,0.020112313601664114,0.024897783071175444,-0.01308528815763034,37.42037580687541,0.023059892527846133,23.76680449855712,0.022369029457034683
0.3,0.65,0.2,3,378,0.9365079365079365,0.023059892527846133,0.020112313601664114,0.024897783071175444,-0.01308528815763034,37.42037580687541,0.023059892527846133,23.76680449855712,0.022369029457034683
0.3,0.65,0.25,3,378,0.9365079365079365,0.023059892527846133,0.020112313601664114,0.024897783071175444,-0.01308528815763034,37.42037580687541,0.023059892527846133,23.76680449855712,0.022369029457034683
0.3,0.65,0.3,3,378,0.9365079365079365,0.023059892527846133,0.020112313601664114,0.024897783071175444,-0.01308528815763034,37.42037580687541,0.023059892527846133,23.76680449855712,0.022369029457034683
0.3,0.6,0.15,3,381,0.931758530183727,0.022892063774959594,0.020080321285140562,0.024856688691680628,-0.01198002849683871,36.82847869633671,0.022892063774959594,23.656748668422637,0.022369029457034683
0.3,0.6,0.2,3,381,0.931758530183727,0.022892063774959594,0.020080321285140562,0.024856688691680628,-0.01198002849683871,36.82847869633671,0.022892063774959594,23.656748668422637,0.022369029457034683
0.3,0.6,0.25,3,381,0.931758530183727,0.022892063774959594,0.020080321285140562,0.024856688691680628,-0.01198002849683871,36.82847869633671,0.022892063774959594,23.656748668422637,0.022369029457034683
0.3,0.6,0.3,3,381,0.931758530183727,0.022892063774959594,0.020080321285140562,0.024856688691680628,-0.01198002849683871,36.82847869633671,0.022892063774959594,23.656748668422637,0.022369029457034683
0.3,0.55,0.15,3,381,0.931758530183727,0.02286005190817255,0.020080321285140562,0.02482287333944079,-0.01198002849683871,36.77837677025069,0.02286005190817255,23.591512322628912,0.022369029457034683
0.3,0.55,0.2,3,381,0.931758530183727,0.02286005190817255,0.020080321285140562,0.02482287333944079,-0.01198002849683871,36.77837677025069,0.02286005190817255,23.591512322628912,0.022369029457034683
0.3,0.55,0.25,3,381,0.931758530183727,0.02286005190817255,0.020080321285140562,0.02482287333944079,-0.01198002849683871,36.77837677025069,0.02286005190817255,23.591512322628912,0.022369029457034683
0.3,0.55,0.3,3,381,0.931758530183727,0.02286005190817255,0.020080321285140562,0.02482287333944079,-0.01198002849683871,36.77837677025069,0.02286005190817255,23.591512322628912,0.022369029457034683
0.3,0.65,0.15,5,560,0.9267857142857143,0.02208436637314628,0.019029522636381205,0.024142787532722712,-0.01237758787911716,32.655554153292556,0.02208436637314628,26.537568471754998,0.020959719921016223
0.3,0.65,0.2,5,560,0.9267857142857143,0.02208436637314628,0.019029522636381205,0.024142787532722712,-0.01237758787911716,32.655554153292556,0.02208436637314628,26.537568471754998,0.020959719921016223
0.3,0.65,0.25,5,560,0.9267857142857143,0.02208436637314628,0.019029522636381205,0.024142787532722712,-0.01237758787911716,32.655554153292556,0.02208436637314628,26.537568471754998,0.020959719921016223
0.3,0.65,0.3,5,560,0.9267857142857143,0.02208436637314628,0.019029522636381205,0.024142787532722712,-0.01237758787911716,32.655554153292556,0.02208436637314628,26.537568471754998,0.020959719921016223
0.3,0.6,0.15,5,570,0.9210526315789473,0.021725846294454457,0.018546302923387784,0.023942531438355237,-0.011524430864057206,31.16318504677055,0.021725846294454457,26.322804475602094,0.020959719921016223
0.3,0.6,0.2,5,570,0.9210526315789473,0.021725846294454457,0.018546302923387784,0.023942531438355237,-0.011524430864057206,31.16318504677055,0.021725846294454457,26.322804475602094,0.020959719921016223
0.3,0.6,0.25,5,570,0.9210526315789473,0.021725846294454457,0.018546302923387784,0.023942531438355237,-0.011524430864057206,31.16318504677055,0.021725846294454457,26.322804475602094,0.020959719921016223
0.3,0.6,0.3,5,570,0.9210526315789473,0.021725846294454457,0.018546302923387784,0.023942531438355237,-0.011524430864057206,31.16318504677055,0.021725846294454457,26.322804475602094,0.020959719921016223
0.3,0.55,0.15,5,572,0.9195804195804196,0.02164913626606932,0.018514542560600377,0.023900194119409884,-0.011241320146629008,31.064713690281394,0.02164913626606932,26.26658012183166,0.020959719921016223
0.3,0.55,0.2,5,572,0.9195804195804196,0.02164913626606932,0.018514542560600377,0.023900194119409884,-0.011241320146629008,31.064713690281394,0.02164913626606932,26.26658012183166,0.020959719921016223
0.3,0.55,0.25,5,572,0.9195804195804196,0.02164913626606932,0.018514542560600377,0.023900194119409884,-0.011241320146629008,31.064713690281394,0.02164913626606932,26.26658012183166,0.020959719921016223
0.3,0.55,0.3,5,572,0.9195804195804196,0.02164913626606932,0.018514542560600377,0.023900194119409884,-0.011241320146629008,31.064713690281394,0.02164913626606932,26.26658012183166,0.020959719921016223
